gmDate,seasonType,season,teamWins,teamLosses,teamAbbr,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGM,team2PM,team3PM,teamFTM,teamORB,teamDRB,teamTRB,teamDrtg,opptWins,opptLosses,opptAbbr,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGM,oppt2PM,oppt3PM,opptFTM,opptORB,opptDRB,opptTRB,opptDrtg,matchWinner
09/04/2021,Regular,2020-21,24,27,IND,Away,Win,1,111,26,14,8,10,24,38,27,11,24,11,38,49,101.8,17,35,ORL,Home,Loss,1,106,23,15,3,8,22,38,32,6,24,12,38,50,106.6,IND
09/04/2021,Regular,2020-21,13,40,MIN,Away,Loss,1,136,30,14,14,0,26,47,32,15,27,9,28,37,130.8,27,26,BOS,Home,Win,1,145,32,20,9,5,25,47,28,19,32,9,36,45,122.7,BOS
09/04/2021,Regular,2020-21,26,24,MEM,Away,Loss,1,129,33,14,7,6,27,47,33,14,21,10,33,43,121.8,26,27,NYK,Home,Win,1,133,24,12,7,7,25,45,31,14,29,11,37,48,118.1,NYK
09/04/2021,Regular,2020-21,22,29,CHI,Away,Loss,0,108,25,13,6,1,17,41,28,13,13,8,30,38,125.5,28,25,ATL,Home,Win,1,120,25,9,7,4,14,47,40,7,19,6,35,41,112.9,ATL
09/04/2021,Regular,2020-21,35,17,PHI,Away,Loss,2,94,20,19,8,5,23,33,22,11,17,4,43,47,97.4,23,29,NOP,Home,Win,1,101,22,12,11,7,17,39,35,4,19,10,46,56,90.7,NOP
09/04/2021,Regular,2020-21,24,26,SAS,Away,Loss,1,119,33,9,10,2,21,43,34,9,24,11,27,38,122.5,34,18,DEN,Home,Win,1,121,32,18,5,4,22,43,29,14,21,9,37,46,120.5,DEN
09/04/2021,Regular,2020-21,27,24,CHO,Away,Win,1,127,35,18,4,10,19,44,25,19,20,13,36,49,111.7,32,20,MIL,Home,Loss,0,119,23,17,10,3,14,44,30,14,17,13,35,48,119.2,CHO
09/04/2021,Regular,2020-21,19,32,WAS,Away,Win,1,110,30,18,6,1,16,43,38,5,19,11,36,47,104.6,24,28,GSW,Home,Loss,2,107,27,13,15,3,20,41,30,11,14,8,33,41,107.6,WAS
09/04/2021,Regular,2020-21,14,38,HOU,Away,Loss,1,109,28,14,3,6,15,39,27,12,19,12,29,41,130.9,36,18,LAC,Home,Win,0,126,31,9,10,4,24,48,29,19,11,4,34,38,113.2,LAC
10/04/2021,Regular,2020-21,21,32,TOR,Away,Win,1,135,29,17,12,11,18,53,36,17,12,5,34,39,110.8,19,33,CLE,Home,Loss,1,115,27,17,11,5,13,39,24,15,22,7,25,32,130.1,TOR
10/04/2021,Regular,2020-21,33,20,LAL,Away,Win,1,126,30,14,12,4,24,47,28,19,13,12,35,47,99.5,36,17,BRK,Home,Loss,2,101,19,19,6,10,20,35,30,5,26,9,33,42,124.1,LAL
10/04/2021,Regular,2020-21,36,17,PHI,Away,Win,0,117,24,9,11,10,17,44,32,12,17,13,34,47,93.4,20,33,OKC,Home,Loss,1,93,21,22,3,4,21,38,30,8,9,6,39,45,117.5,PHI
10/04/2021,Regular,2020-21,22,31,SAC,Away,Loss,1,112,23,10,8,4,23,42,28,14,14,4,34,38,126.8,40,13,UTA,Home,Win,1,128,22,10,8,5,17,40,22,18,30,11,41,52,111,UTA
10/04/2021,Regular,2020-21,14,39,HOU,Away,Loss,0,109,25,18,8,3,17,41,28,13,14,13,32,45,122.4,25,28,GSW,Home,Win,0,125,31,16,13,5,19,49,35,14,13,9,36,45,106.8,GSW
10/04/2021,Regular,2020-21,19,33,WAS,Away,Loss,0,106,27,16,2,1,12,39,30,9,19,7,42,49,127.1,37,15,PHO,Home,Win,1,134,36,3,8,3,18,55,38,17,7,5,40,45,100.5,PHO
10/04/2021,Regular,2020-21,16,37,DET,Away,Loss,1,103,25,11,9,6,23,37,28,9,20,9,29,38,122.1,31,21,POR,Home,Win,1,118,18,15,5,8,20,43,30,13,19,14,35,49,106.5,POR
11/04/2021,Regular,2020-21,29,25,ATL,Away,Win,1,105,27,11,7,1,11,38,21,17,12,7,34,41,110.2,27,25,CHO,Home,Loss,1,101,28,12,5,5,14,37,22,15,12,6,32,38,114.6,ATL
11/04/2021,Regular,2020-21,28,26,BOS,Away,Win,1,105,20,9,4,7,18,39,32,7,20,10,42,52,94.9,34,19,DEN,Home,Loss,1,87,23,9,5,4,20,32,24,8,15,13,33,46,114.6,BOS
11/04/2021,Regular,2020-21,24,29,NOP,Away,Win,1,116,30,16,9,3,16,44,37,7,21,14,36,50,111,19,34,CLE,Home,Loss,0,109,29,17,7,5,23,41,28,13,14,9,27,36,118.1,NOP
11/04/2021,Regular,2020-21,33,20,MIL,Away,Win,1,124,28,11,8,7,15,46,27,19,13,12,44,56,88.8,17,36,ORL,Home,Loss,1,87,19,14,8,6,13,32,24,8,15,7,30,37,126.5,MIL
11/04/2021,Regular,2020-21,25,26,SAS,Away,Win,1,119,20,14,10,7,20,45,37,8,21,10,31,41,120.1,29,23,DAL,Home,Loss,2,117,25,12,5,3,21,45,32,13,14,11,26,37,122.2,SAS
11/04/2021,Regular,2020-21,25,27,IND,Away,Win,1,132,35,12,5,10,16,52,39,13,15,15,38,53,123.6,26,25,MEM,Home,Loss,1,125,27,6,11,6,12,53,47,6,13,24,26,50,130.5,IND
11/04/2021,Regular,2020-21,22,30,CHI,Away,Loss,1,117,30,13,10,8,19,47,32,15,8,8,30,38,119.9,14,40,MIN,Home,Win,1,121,27,14,7,6,14,40,24,16,25,3,33,36,115.9,MIN
11/04/2021,Regular,2020-21,21,33,TOR,Away,Loss,0,96,19,15,8,7,23,33,22,11,19,5,35,40,104.5,27,27,NYK,Home,Win,1,102,19,13,9,4,19,35,26,9,23,11,35,46,98.3,NYK
11/04/2021,Regular,2020-21,16,38,DET,Away,Loss,0,124,33,12,12,4,24,46,31,15,17,12,19,31,138,37,18,LAC,Home,Win,1,131,35,16,4,5,18,50,35,15,16,7,30,37,130.6,LAC
11/04/2021,Regular,2020-21,28,25,MIA,Away,Win,2,107,21,7,12,4,18,41,29,12,13,6,24,30,107.7,31,22,POR,Home,Loss,0,98,21,17,5,5,16,37,26,11,13,8,33,41,117.6,MIA
12/04/2021,Regular,2020-21,37,17,PHI,Away,Win,1,113,24,9,9,4,20,39,27,12,23,6,34,40,100.4,29,24,DAL,Home,Loss,0,95,16,15,7,3,24,35,26,9,16,11,35,46,119.4,PHI
12/04/2021,Regular,2020-21,33,21,LAL,Away,Loss,1,96,22,24,5,7,21,35,23,12,14,4,29,33,109.1,28,27,NYK,Home,Win,0,111,18,15,14,9,20,42,37,5,22,15,32,47,94.3,NYK
12/04/2021,Regular,2020-21,26,26,SAS,Away,Win,0,120,30,9,6,5,26,48,38,10,14,12,35,47,100.6,17,37,ORL,Home,Loss,0,97,15,15,6,2,17,36,31,5,20,11,33,44,124.4,SAS
12/04/2021,Regular,2020-21,22,31,CHI,Away,Loss,0,90,23,17,8,3,16,36,31,5,13,8,32,40,100.9,27,25,MEM,Home,Win,0,101,27,20,7,7,20,40,31,9,12,10,41,51,89.9,MEM
12/04/2021,Regular,2020-21,22,32,SAC,Away,Loss,1,110,21,10,14,3,26,39,29,10,22,8,26,34,111.4,25,29,NOP,Home,Win,0,117,24,21,8,5,23,42,36,6,27,9,42,51,104.7,NOP
12/04/2021,Regular,2020-21,20,33,WAS,Away,Win,1,125,29,7,7,4,27,47,38,9,22,8,36,44,120.1,40,14,UTA,Home,Loss,1,121,21,14,2,3,23,41,26,15,24,9,34,43,124.1,WAS
12/04/2021,Regular,2020-21,34,20,DEN,Away,Loss,0,107,23,19,11,2,24,39,31,8,21,10,31,41,115.2,26,28,GSW,Home,Win,1,116,23,16,11,3,22,39,21,18,20,4,32,36,106.2,GSW
12/04/2021,Regular,2020-21,14,40,HOU,Away,Loss,1,120,32,21,9,3,15,44,27,17,15,12,39,51,123.3,38,15,PHO,Home,Win,1,126,33,13,14,3,18,45,20,25,11,12,30,42,117.5,PHO
13/04/2021,Regular,2020-21,37,17,BRK,Away,Win,2,127,31,18,8,4,22,46,31,15,20,11,46,57,92.8,14,41,MIN,Home,Loss,1,97,16,14,13,12,20,30,17,13,24,11,33,44,121.5,BRK
13/04/2021,Regular,2020-21,38,18,LAC,Away,Win,1,126,34,14,10,5,20,48,35,13,17,6,42,48,109.1,25,28,IND,Home,Loss,1,115,14,12,9,5,17,44,35,9,18,9,33,42,119.5,LAC
13/04/2021,Regular,2020-21,30,25,ATL,Away,Win,1,108,21,13,7,2,16,40,27,13,15,8,31,39,105.4,21,34,TOR,Home,Loss,1,103,16,13,7,4,19,42,32,10,9,6,36,42,110.5,ATL
13/04/2021,Regular,2020-21,34,21,LAL,Away,Win,0,101,24,11,9,2,18,34,18,16,17,8,30,38,102.2,27,26,CHO,Home,Loss,1,93,22,16,5,3,18,36,27,9,12,12,33,45,111,LAL
13/04/2021,Regular,2020-21,20,34,OKC,Away,Loss,2,96,13,12,8,1,23,36,22,14,10,15,35,50,112.3,41,14,UTA,Home,Win,0,106,24,12,6,10,18,36,19,17,17,11,40,51,101.7,UTA
13/04/2021,Regular,2020-21,28,26,MIA,Away,Loss,1,86,24,16,13,2,20,31,22,9,15,8,28,36,109.8,39,15,PHO,Home,Win,0,106,28,19,11,2,18,38,25,13,17,9,39,48,89.1,PHO
13/04/2021,Regular,2020-21,29,26,BOS,Away,Win,1,116,30,9,5,4,19,42,27,15,17,9,37,46,114.6,31,23,POR,Home,Loss,1,115,31,14,6,5,22,43,26,17,12,8,38,46,115.6,BOS
14/04/2021,Regular,2020-21,34,20,MIL,Away,Win,2,130,26,16,14,4,20,46,27,19,19,7,45,52,94,14,42,MIN,Home,Loss,0,105,22,16,13,7,17,34,19,15,22,10,37,47,116.3,MIL
14/04/2021,Regular,2020-21,20,34,CLE,Away,Win,2,103,27,15,9,7,11,37,24,13,16,9,38,47,101.1,27,27,CHO,Home,Loss,0,90,23,12,8,5,18,34,18,16,6,10,28,38,115.7,CLE
14/04/2021,Regular,2020-21,37,18,BRK,Away,Loss,0,117,23,15,6,3,21,43,39,4,27,11,32,43,123,38,17,PHI,Home,Win,1,123,23,10,8,9,21,45,32,13,20,4,28,32,117,PHI
14/04/2021,Regular,2020-21,26,27,SAS,Away,Loss,1,112,26,13,6,7,19,38,21,17,19,12,29,41,120.1,22,34,TOR,Home,Win,0,117,21,12,8,5,19,41,27,14,21,13,41,54,114.9,TOR
14/04/2021,Regular,2020-21,18,37,ORL,Away,Win,1,115,29,7,8,10,15,44,32,12,15,13,33,46,115.5,22,32,CHI,Home,Loss,1,106,23,12,7,6,16,41,24,17,7,7,33,40,125.3,ORL
14/04/2021,Regular,2020-21,39,18,LAC,Away,Win,0,100,10,11,8,2,20,37,30,7,19,15,32,47,102.6,16,39,DET,Home,Loss,2,98,17,16,5,4,21,37,30,7,17,11,35,46,104.7,LAC
14/04/2021,Regular,2020-21,29,27,NYK,Away,Win,1,116,19,6,6,5,17,44,27,17,11,11,37,48,110.1,25,30,NOP,Home,Loss,1,106,25,9,3,5,12,40,34,6,20,9,40,49,120.5,NYK
14/04/2021,Regular,2020-21,26,28,IND,Away,Win,0,132,28,18,10,6,16,50,35,15,17,11,37,48,113.7,14,41,HOU,Home,Loss,1,124,22,15,12,6,17,48,38,10,18,16,31,47,121,IND
14/04/2021,Regular,2020-21,27,28,GSW,Away,Win,1,147,39,14,12,6,20,52,28,24,19,9,32,41,102.1,20,35,OKC,Home,Loss,0,109,22,21,6,2,22,44,37,7,14,17,33,50,137.7,GSW
14/04/2021,Regular,2020-21,30,24,DAL,Away,Win,1,114,25,11,4,3,17,44,31,13,13,8,37,45,118.7,27,26,MEM,Home,Loss,1,113,27,7,7,3,18,42,29,13,16,11,34,45,119.7,DAL
14/04/2021,Regular,2020-21,28,27,MIA,Away,Loss,0,106,29,8,7,8,13,39,26,13,15,4,26,30,136.2,35,20,DEN,Home,Win,1,123,32,10,5,7,19,48,31,17,10,11,32,43,117.4,DEN
14/04/2021,Regular,2020-21,21,33,WAS,Away,Win,1,123,23,24,12,3,18,47,40,7,22,14,42,56,100.8,22,33,SAC,Home,Loss,1,111,22,17,17,8,22,42,33,9,18,5,25,30,111.7,WAS
15/04/2021,Regular,2020-21,35,20,MIL,Away,Win,0,120,25,8,8,1,16,46,30,16,12,14,37,51,115.3,30,26,ATL,Home,Loss,1,109,23,11,5,4,15,39,25,14,17,8,31,39,126.9,MIL
15/04/2021,Regular,2020-21,28,28,GSW,Away,Win,0,119,33,15,9,5,24,47,30,17,8,9,38,47,102.8,20,35,CLE,Home,Loss,0,101,21,13,11,2,20,35,25,10,21,8,31,39,121.2,GSW
15/04/2021,Regular,2020-21,30,26,BOS,Away,Win,1,121,33,21,4,6,20,48,34,14,11,7,41,48,110.8,34,22,LAL,Home,Loss,1,113,28,8,12,2,16,44,32,12,13,11,25,36,118.7,BOS
15/04/2021,Regular,2020-21,22,34,SAC,Away,Loss,0,114,22,15,7,4,16,43,29,14,14,4,28,32,129.8,40,15,PHO,Home,Win,1,122,30,11,9,4,18,48,34,14,12,10,29,39,121.3,PHO
16/04/2021,Regular,2020-21,26,29,IND,Away,Loss,1,111,23,10,13,3,19,41,28,13,16,14,29,43,113.3,42,14,UTA,Home,Win,2,119,22,20,5,6,19,42,26,16,19,10,46,56,105.7,UTA
16/04/2021,Regular,2020-21,20,36,OKC,Away,Loss,1,104,19,21,13,8,23,39,32,7,19,18,38,56,102.5,17,39,DET,Home,Win,1,110,22,18,13,7,24,38,28,10,24,15,39,54,96.9,DET
16/04/2021,Regular,2020-21,39,19,LAC,Away,Loss,1,103,26,19,6,3,26,37,18,19,10,8,35,43,109.8,39,17,PHI,Home,Win,1,106,21,12,13,7,19,35,21,14,22,11,35,46,106.6,PHI
16/04/2021,Regular,2020-21,25,31,NOP,Away,Loss,1,115,26,15,11,7,22,40,33,7,28,11,45,56,101.2,22,33,WAS,Home,Win,1,117,24,13,5,7,24,45,41,4,23,3,43,46,99.5,WAS
16/04/2021,Regular,2020-21,27,28,CHO,Away,Loss,1,115,26,19,12,3,18,44,32,12,15,8,29,37,128.3,38,18,BRK,Home,Win,1,130,35,18,12,5,17,47,26,21,15,7,30,37,113.5,BRK
16/04/2021,Regular,2020-21,18,38,ORL,Away,Loss,1,102,20,10,8,4,14,35,27,8,24,6,29,35,120.5,23,34,TOR,Home,Win,1,113,24,14,6,10,24,41,27,14,17,8,34,42,108.8,TOR
16/04/2021,Regular,2020-21,28,26,MEM,Away,Win,1,126,33,5,9,4,17,45,28,17,19,6,36,42,119.6,22,33,CHI,Home,Loss,1,115,34,11,3,1,20,45,32,13,12,13,33,46,131,MEM
16/04/2021,Regular,2020-21,36,20,DEN,Away,Win,1,128,22,9,11,3,15,46,37,9,27,18,36,54,102.7,14,42,HOU,Home,Loss,1,99,23,14,7,3,19,38,27,11,12,8,27,35,132.8,DEN
16/04/2021,Regular,2020-21,28,28,MIA,Away,Loss,1,111,33,14,11,5,28,39,25,14,19,7,26,33,122,15,42,MIN,Home,Win,1,119,30,17,8,2,22,42,27,15,20,10,35,45,113.8,MIN
16/04/2021,Regular,2020-21,32,23,POR,Away,Win,2,107,23,11,9,6,12,41,30,11,14,9,29,38,110.7,26,28,SAS,Home,Loss,1,106,30,14,7,9,14,45,38,7,9,14,35,49,111.8,POR
16/04/2021,Regular,2020-21,30,27,NYK,Away,Win,1,117,22,9,4,5,20,44,30,14,15,9,36,45,115.3,30,25,DAL,Home,Loss,1,109,30,9,6,7,17,40,25,15,14,10,31,41,123.8,NYK
17/04/2021,Regular,2020-21,42,15,UTA,Away,Loss,0,115,31,15,10,3,21,42,19,23,8,6,31,37,118.3,35,22,LAL,Home,Win,1,127,26,14,8,8,14,48,37,11,20,11,41,52,107.1,LAL
17/04/2021,Regular,2020-21,20,36,CLE,Away,Loss,1,96,27,10,6,1,10,39,27,12,6,11,33,44,118.5,23,33,CHI,Home,Win,0,106,30,10,6,2,15,41,25,16,8,4,34,38,107.4,CHI
17/04/2021,Regular,2020-21,17,40,DET,Away,Loss,0,100,19,18,7,6,20,37,28,9,17,9,36,45,118.1,23,33,WAS,Home,Win,0,121,25,12,11,6,24,50,41,9,12,10,38,48,97.6,WAS
17/04/2021,Regular,2020-21,28,29,GSW,Away,Loss,1,114,22,17,6,2,23,41,24,17,15,8,32,40,124.5,31,26,BOS,Home,Win,1,119,18,9,9,2,18,44,29,15,16,14,31,45,119.3,BOS
17/04/2021,Regular,2020-21,29,26,MEM,Away,Win,0,128,31,10,10,3,18,51,36,15,11,7,36,43,113.4,35,21,MIL,Home,Loss,1,115,27,16,7,1,8,39,23,16,21,13,32,45,126.3,MEM
17/04/2021,Regular,2020-21,27,28,SAS,Away,Win,0,111,23,12,10,9,17,45,33,12,9,5,41,46,87.4,40,16,PHO,Home,Loss,1,85,19,14,7,2,14,36,30,6,7,15,33,48,114.1,SAS
18/04/2021,Regular,2020-21,26,30,IND,Away,Loss,1,117,33,12,7,5,27,45,35,10,17,8,33,41,126.7,31,26,ATL,Home,Win,2,129,20,10,8,7,19,45,32,13,26,14,37,51,114.9,ATL
18/04/2021,Regular,2020-21,25,32,NOP,Away,Loss,1,112,25,12,6,4,16,41,35,6,24,20,32,52,119.5,31,27,NYK,Home,Win,1,122,27,13,9,6,26,45,34,11,21,13,36,49,109.7,NYK
18/04/2021,Regular,2020-21,38,19,BRK,Away,Loss,1,107,26,11,10,6,17,39,22,17,12,8,30,38,117.7,29,28,MIA,Home,Win,1,109,28,16,9,1,13,38,22,16,17,16,37,53,115.6,MIA
18/04/2021,Regular,2020-21,32,24,POR,Away,Loss,1,101,18,8,7,3,17,36,26,10,19,13,34,47,114,28,28,CHO,Home,Win,1,109,26,14,6,8,25,39,21,18,13,7,39,46,105.6,CHO
18/04/2021,Regular,2020-21,15,42,HOU,Away,Win,1,114,26,19,7,7,21,42,26,16,14,10,33,43,110.2,18,39,ORL,Home,Loss,1,110,28,15,10,5,19,41,30,11,17,9,27,36,114.2,HOU
18/04/2021,Regular,2020-21,20,37,OKC,Away,Loss,1,106,22,21,6,8,19,37,23,14,18,9,37,46,111.9,24,34,TOR,Home,Win,1,112,23,13,9,5,15,37,20,17,21,16,31,47,105.9,TOR
18/04/2021,Regular,2020-21,23,34,SAC,Away,Win,2,121,22,6,11,3,19,44,33,11,22,10,32,42,112.4,30,26,DAL,Home,Loss,1,107,15,14,3,8,20,39,23,16,13,10,32,42,127.2,SAC
18/04/2021,Regular,2020-21,15,43,MIN,Away,Loss,1,105,27,11,6,7,21,36,19,17,16,6,31,37,123.8,40,19,LAC,Home,Win,1,124,31,14,6,3,26,45,24,21,13,8,40,48,104.9,LAC
19/04/2021,Regular,2020-21,20,37,CLE,Away,Loss,1,105,24,17,9,8,21,42,37,5,16,9,30,39,108.6,18,40,DET,Home,Win,1,109,25,17,8,5,22,42,32,10,15,10,34,44,104.6,DET
19/04/2021,Regular,2020-21,24,33,CHI,Away,Win,1,102,30,12,11,8,15,41,30,11,9,9,31,40,100.8,31,27,BOS,Home,Loss,1,96,21,15,8,3,15,36,26,10,14,3,36,39,107.1,CHI
19/04/2021,Regular,2020-21,29,29,GSW,Away,Win,1,107,15,16,2,5,19,34,20,14,25,6,39,45,98.4,39,18,PHI,Home,Loss,2,96,26,13,9,6,21,35,23,12,14,10,32,42,109.7,GSW
19/04/2021,Regular,2020-21,28,28,SAS,Away,Win,1,109,27,12,4,4,23,36,28,8,29,9,48,57,91.5,26,31,IND,Home,Loss,0,94,20,7,4,7,27,34,26,8,18,14,40,54,106.1,SAS
19/04/2021,Regular,2020-21,15,43,HOU,Away,Loss,0,91,20,13,8,3,7,33,24,9,16,6,35,41,116.4,30,28,MIA,Home,Win,0,113,31,13,7,5,19,45,26,19,4,11,41,52,93.7,MIA
19/04/2021,Regular,2020-21,41,16,PHO,Away,Win,1,128,28,11,7,4,16,51,34,17,9,8,37,45,114.9,35,22,MIL,Home,Loss,1,127,19,11,7,3,15,49,38,11,18,9,42,51,115.8,PHO
19/04/2021,Regular,2020-21,20,38,OKC,Away,Loss,0,107,23,19,6,2,26,36,23,13,22,9,39,48,114.1,24,33,WAS,Home,Win,1,119,31,12,8,2,19,46,36,10,17,8,34,42,102.6,WAS
19/04/2021,Regular,2020-21,29,27,MEM,Away,Loss,1,137,33,14,15,3,24,51,34,17,18,10,37,47,114.9,37,20,DEN,Home,Win,2,139,30,24,6,6,19,51,36,15,22,13,45,58,113.3,DEN
19/04/2021,Regular,2020-21,43,15,UTA,Away,Win,1,111,29,17,5,5,20,43,28,15,10,2,40,42,103.4,35,23,LAL,Home,Loss,1,97,17,10,10,1,14,34,22,12,17,5,27,32,118.3,UTA
20/04/2021,Regular,2020-21,18,40,ORL,Away,Loss,1,96,13,10,11,3,19,34,26,8,20,6,34,40,112.3,32,26,ATL,Home,Win,1,112,20,13,6,3,22,39,30,9,25,18,47,65,96.2,ATL
20/04/2021,Regular,2020-21,39,19,BRK,Away,Win,1,134,30,13,7,2,21,49,35,14,22,10,34,44,123.6,25,33,NOP,Home,Loss,1,129,28,13,5,2,21,51,39,12,15,7,30,37,128.4,BRK
20/04/2021,Regular,2020-21,28,29,CHO,Away,Loss,1,97,26,12,6,3,10,39,23,16,3,11,28,39,127.6,32,27,NYK,Home,Win,1,109,22,9,5,6,13,40,22,18,11,11,28,39,113.6,NYK
20/04/2021,Regular,2020-21,41,19,LAC,Away,Win,1,113,24,10,3,3,15,45,34,11,12,10,35,45,120.3,32,25,POR,Home,Loss,1,112,22,6,7,4,16,42,28,14,14,13,29,42,121.4,LAC
20/04/2021,Regular,2020-21,16,43,MIN,Away,Win,1,134,34,18,5,9,16,51,33,18,14,12,38,50,119.2,23,35,SAC,Home,Loss,1,120,28,10,10,3,17,44,26,18,14,13,26,39,133.1,MIN
21/04/2021,Regular,2020-21,24,34,CHI,Away,Loss,1,105,27,19,6,4,24,39,26,13,14,7,34,41,125.1,21,37,CLE,Home,Win,1,121,27,10,8,1,19,45,29,16,15,9,32,41,108.5,CLE
21/04/2021,Regular,2020-21,20,39,OKC,Away,Loss,1,116,26,17,8,3,18,48,39,9,11,17,38,55,115.5,27,31,IND,Home,Win,1,122,30,11,13,7,16,46,32,14,16,14,33,47,109.9,IND
21/04/2021,Regular,2020-21,42,16,PHO,Away,Win,1,116,30,8,7,8,21,41,26,15,19,10,23,33,124.9,39,19,PHI,Home,Loss,1,113,24,16,7,7,19,41,28,13,18,14,30,44,128.2,PHO
21/04/2021,Regular,2020-21,39,20,BRK,Away,Loss,0,103,19,13,3,6,17,36,23,13,18,12,38,50,115.6,25,34,TOR,Home,Win,2,114,23,10,7,8,20,39,21,18,18,9,39,48,104.4,TOR
21/04/2021,Regular,2020-21,29,30,GSW,Away,Loss,1,114,22,17,15,5,23,40,25,15,19,10,34,44,104.6,25,33,WAS,Home,Win,1,118,23,22,12,7,16,38,28,10,32,15,46,61,101.1,WAS
21/04/2021,Regular,2020-21,44,15,UTA,Away,Win,1,112,27,12,7,4,16,41,24,17,13,9,52,61,88,15,44,HOU,Home,Loss,1,89,17,11,7,5,21,35,25,10,9,12,38,50,110.7,UTA
21/04/2021,Regular,2020-21,32,27,ATL,Away,Loss,0,127,28,10,10,3,18,49,37,12,17,12,29,41,128,33,27,NYK,Home,Win,0,137,29,14,8,3,19,49,30,19,20,8,41,49,118.7,NYK
21/04/2021,Regular,2020-21,18,41,DET,Away,Loss,1,117,30,13,2,2,24,40,27,13,24,7,35,42,131.2,31,26,DAL,Home,Win,2,127,25,6,8,2,22,46,30,16,19,11,32,43,120.9,DAL
21/04/2021,Regular,2020-21,31,28,MIA,Away,Win,1,107,28,7,8,1,20,39,26,13,16,9,35,44,99.9,28,29,SAS,Home,Loss,1,87,21,10,1,7,15,31,21,10,15,7,31,38,122.8,MIA
21/04/2021,Regular,2020-21,29,28,MEM,Away,Loss,1,105,19,13,6,8,29,38,25,13,16,11,31,42,121.7,42,19,LAC,Home,Win,0,117,28,12,4,5,17,38,24,14,27,10,33,43,109.2,LAC
21/04/2021,Regular,2020-21,38,20,DEN,Away,Win,1,106,24,13,7,5,16,39,26,13,15,16,30,46,114.9,32,26,POR,Home,Loss,0,105,21,11,7,2,16,40,28,12,13,9,32,41,116,DEN
